L -239.8913, 529.6083, -1.4980,  -260.1093, 529.6080, -1.4980,  127, 64, 0
L -260.1098, 510.3936, -1.4980,  -237.1091, 510.4040, -1.4980,  127, 64, 0
L -237.1091, 510.4040, -0.9980,  -237.1062, 497.1046, -0.9980,  127, 64, 0
L -239.8924, 497.1101, -0.9980,  -237.1062, 497.1046, -0.9980,  127, 64, 0
L -239.8924, 497.1101, -1.4980,  -239.8920, 507.6087, -1.4980,  127, 64, 0
L -239.8920, 507.6087, -1.4980,  -260.1099, 507.5975, -1.4980,  127, 64, 0
L -260.1104, 486.8914, -1.4980,  -229.8912, 486.8919, -0.9980,  0, 0, 0
L -229.8939, 487.8906, -0.9980,  -216.1102, 487.8941, -0.9980,  127, 64, 0
L -216.1102, 487.8941, -0.9980,  -216.1059, 485.1068, -0.9980,  127, 64, 0
L -216.1059, 485.1068, -1.4980,  -229.8868, 485.1087, -1.4980,  127, 64, 0
L -228.1078, 485.1084, -1.4980,  -228.1082, 466.8916, -1.4980,  0, 0, 0
L -228.1082, 466.8916, -1.4980,  -205.9127, 466.8917, -1.4980,  0, 0, 0
L -205.9127, 466.8917, -1.4980,  -205.8915, 485.1082, -1.4980,  0, 0, 0
L -204.1112, 485.1108, -1.4980,  -207.8896, 485.1053, -1.4980,  0, 0, 0
L -229.8868, 485.1087, -0.9980,  -229.8939, 487.8906, -0.9980,  127, 64, 0
L -207.8896, 485.1053, -0.9980,  -207.8941, 488.8889, -0.9980,  0, 0, 0
L -207.8941, 488.8889, -0.9980,  -204.1055, 488.8944, -0.9980,  0, 0, 0
L -74.3020, 482.9994, 0.0020,  -115.2151, 482.8745, 0.0020,  127, 127, 127
L -115.2151, 482.8745, 0.0020,  -114.9356, 321.0888, 1.0020,  127, 127, 127
L -114.9356, 321.0888, 0.0020,  -74.5759, 320.9132, 0.0020,  127, 127, 127
L -74.5759, 320.9132, 0.0020,  -74.3020, 482.9994, 0.0020,  127, 127, 127
L -138.1076, 46.0718, -69.9979,  -138.1086, 51.8852, -69.9979,  127, 0, 0
L -138.1086, 51.8852, -69.9979,  -124.1886, 101.5675, -69.9979,  127, 0, 0
L -124.1886, 101.5675, -69.9979,  -104.4280, 123.3036, -69.9979,  127, 0, 0
L -104.4280, 123.3036, -69.9979,  -94.6887, 129.1354, -69.9979,  127, 0, 0
L -94.6887, 129.1354, -69.9979,  -64.9522, 132.1092, -69.9979,  127, 0, 0
L -64.9522, 132.1092, -69.9979,  74.9607, 132.1087, -69.9979,  127, 0, 0
L 74.9607, 132.1087, -69.9979,  104.7435, 129.1151, -69.9979,  127, 0, 0
L 104.7435, 129.1151, -69.9979,  114.4272, 123.3048, -69.9979,  127, 0, 0
L 114.4272, 123.3048, -69.9979,  134.2095, 101.5344, -69.9979,  127, 0, 0
L 134.2095, 101.5344, -69.9979,  148.1090, 51.8696, -69.9979,  127, 0, 0
L 148.1085, 51.8787, -69.9979,  148.1065, 46.1085, -69.9980,  127, 0, 0
L 149.8158, 46.1085, -69.9979,  149.7562, 27.8909, -69.9979,  127, 127, 0
L 148.1125, 27.8906, -69.9979,  148.1011, 22.0878, -69.9979,  127, 0, 0
L 114.4463, -49.2843, -69.9979,  105.3739, -54.7358, -69.9980,  127, 0, 0
L 105.3739, -54.7358, -69.9980,  75.1843, -58.0854, -69.9979,  127, 0, 0
L 75.1843, -58.0854, -69.9979,  -64.9574, -58.1090, -69.9979,  127, 0, 0
L -64.9574, -58.1090, -69.9979,  -104.4469, -49.2836, -69.9979,  127, 0, 0
L -104.4469, -49.2836, -69.9979,  -124.1949, -27.5607, -69.9979,  127, 0, 0
L -124.1949, -27.5607, -69.9979,  -138.1052, 22.1026, -69.9979,  127, 0, 0
L -138.1052, 22.1026, -69.9979,  -138.1076, 27.9369, -69.9979,  127, 0, 0
L -141.3732, 27.9280, -69.9979,  -141.2363, 46.1084, -69.9979,  127, 127, 0
L -144.1427, 45.7732, -69.9979,  -144.1140, 28.1955, -69.9979,  127, 127, 0
L -138.1076, 46.0718, -69.9979,  -215.8957, 46.1074, -50.9845,  63, 63, 63
L -138.1076, 27.9369, -69.9979,  -215.8959, 27.8920, -50.5289,  63, 63, 63
L -215.8957, 46.1074, -49.9980,  -215.8916, 51.1084, -49.9980,  0, 0, 0
L -215.8916, 51.1084, -49.9980,  -250.0898, 51.1084, -49.9980,  0, 0, 0
L -250.0898, 51.1084, -49.9980,  -250.1084, 22.8914, -49.9980,  0, 0, 0
L -250.1084, 22.8914, -49.9980,  -244.1106, 22.8951, -49.9980,  0, 0, 0
L -244.1106, 22.8951, -49.9980,  -244.1039, 19.1047, -49.9980,  0, 0, 0
L -244.1039, 19.1047, -49.9980,  -250.1084, 19.1084, -49.9980,  0, 0, 0
L -250.1084, 19.1084, -49.9980,  -250.1061, -16.8939, -49.9980,  0, 0, 0
L -250.1061, -16.8939, -49.9980,  -268.8901, -16.8926, -49.9980,  0, 0, 0
L -268.8901, -16.8926, -49.9980,  -268.8944, -11.1065, -49.9980,  0, 0, 0
L -268.8944, -11.1065, -50.9980,  -260.9460, -11.1080, -50.9980,  0, 0, 0
L -260.9460, -11.1080, -50.9980,  -260.9206, 15.1081, -50.9980,  0, 0, 0
L -260.9206, 15.1081, -50.9980,  -289.1084, 15.1085, -50.9979,  0, 0, 0
L -289.1084, 15.1085, -50.9979,  -289.1084, -11.1084, -50.9980,  0, 0, 0
L -294.8912, -11.1107, -50.9980,  -281.1069, -11.1053, -50.9980,  0, 0, 0
L -281.1069, -11.1053, -49.9980,  -281.1091, -16.8929, -49.9980,  0, 0, 0
L -281.1085, -12.1055, -49.9980,  -268.8914, -12.1048, -49.9980,  127, 127, 0
L -268.8916, -15.8943, -49.9980,  -281.1082, -15.8984, -49.9980,  127, 127, 0
L -289.1249, -16.8993, -49.9980,  -289.1364, -29.1083, -49.9980,  127, 127, 0
L -294.8945, -29.1095, -49.9980,  -281.1028, -29.1066, -49.9980,  0, 0, 0
L -281.1091, -16.8929, -49.9980,  -294.8918, -16.8926, -49.9980,  0, 0, 0
L -294.8918, -16.8926, -50.9980,  -294.8910, -8.9233, -50.9980,  0, 0, 0
L -294.8910, -8.9233, -50.9980,  -321.1082, -8.8913, -50.9979,  0, 0, 0
L -321.1082, -8.8913, -50.9979,  -321.1089, -37.1083, -50.9970,  0, 0, 0
L -321.1089, -37.1083, -50.9970,  -294.8913, -37.1082, -50.9980,  0, 0, 0
L -294.8913, -37.1082, -50.9980,  -294.8945, -29.1095, -50.9980,  0, 0, 0
L -292.9109, -16.8917, -49.9980,  -292.9212, -29.0963, -49.9980,  127, 127, 0
L -281.1046, -30.1097, -49.9980,  -268.8913, -30.1031, -49.9980,  127, 127, 0
L -268.8909, -29.1082, -49.9980,  -268.8933, -34.8958, -49.9980,  0, 0, 0
L -281.1128, -34.8933, -49.9980,  -281.1028, -29.1066, -49.9980,  0, 0, 0
L -281.1128, -34.8933, -50.9980,  -294.8922, -34.8919, -50.9980,  0, 0, 0
L -289.1085, -34.8925, -50.9980,  -289.1088, -61.1079, -50.9980,  0, 0, 0
L -289.1088, -61.1079, -50.9980,  -260.8919, -61.1089, -50.9980,  0, 0, 0
L -260.8919, -61.1089, -50.9980,  -260.8913, -34.8915, -50.9979,  0, 0, 0
L -260.8913, -34.8915, -50.9979,  -268.8933, -34.8958, -50.9980,  0, 0, 0
L -268.8929, -33.8912, -49.9980,  -281.1111, -33.8945, -49.9980,  127, 127, 0
L 148.1125, 27.8906, -69.9979,  188.8971, 27.8971, -69.9979,  63, 63, 63
L 188.8971, 27.8971, -69.9979,  270.8981, 51.1833, -69.9979,  63, 63, 63
L 270.8981, 51.1833, -69.9979,  270.8914, 42.8915, -69.9979,  0, 0, 0
L 270.8914, 42.8915, -69.9979,  334.8920, 42.8940, -69.9979,  0, 0, 0
L 334.8920, 42.8940, -69.7623,  334.8953, -2.8948, -60.9500,  0, 0, 0
L 334.8953, -2.8948, -59.9124,  270.8915, -2.8912, -49.9980,  0, 0, 0
L 270.8915, -2.8912, -49.9980,  270.8945, -154.8927, -32.8056,  0, 0, 0
L 148.1065, 46.1085, -69.9979,  189.1296, 46.1083, -69.9979,  63, 63, 63
L 189.1296, 46.1083, -69.9979,  270.8793, 69.3195, -69.9979,  63, 63, 63
L 148.1011, 22.0878, -69.9979,  134.2092, -27.5343, -69.9979,  127, 0, 0
L 134.2092, -27.5343, -69.9979,  114.4463, -49.2843, -69.9979,  127, 0, 0
L 270.8793, 69.3195, -69.9979,  270.9202, 89.1081, -69.9980,  0, 0, 0
L 270.9202, 89.1081, -69.9980,  353.1083, 89.0908, -69.9979,  0, 0, 0
L 353.1083, 89.0908, -69.9979,  353.1087, -21.1085, -59.9979,  0, 0, 0
L 353.1087, -21.1085, -59.9979,  289.1078, -21.1063, -50.4745,  0, 0, 0
L 289.1078, -21.1063, -49.8971,  289.1057, -75.8916, -39.9980,  0, 0, 0
L 289.1057, -75.8916, -39.9980,  307.8920, -75.8923, -39.9980,  0, 0, 0
L 303.7370, -75.8921, -39.9980,  303.6307, -94.1087, -39.9980,  127, 127, 0
L 307.8940, -94.1092, -39.9980,  307.8914, -119.1087, -39.9979,  0, 0, 0
L 307.8914, -119.1087, -39.9979,  350.8913, -119.1078, -39.9980,  0, 0, 0
L 369.1077, -50.8914, -39.9980,  307.8916, -50.8916, -39.9980,  0, 0, 0
L 307.8916, -50.8916, -39.9980,  307.8920, -75.8923, -39.9980,  0, 0, 0
L 306.0877, -94.1090, -39.9980,  306.0050, -75.8922, -39.9980,  127, 127, 0
L 289.1080, -94.1072, -39.9980,  307.8940, -94.1092, -39.9980,  0, 0, 0
L 350.8913, -119.1071, -39.9980,  369.1079, -119.1105, -39.9980,  0, 0, 0
L 289.1080, -94.1072, -39.9980,  289.1073, -154.8940, -32.3174,  0, 0, 0
L 247.7969, -219.6082, -31.9980,  272.2159, -219.5775, -31.9980,  0, 0, 0
L 247.7969, -219.6082, -31.9980,  247.7969, -219.1074, -31.9980,  0, 0, 0
L 272.2055, -219.5970, -31.9980,  272.2108, -219.1083, -31.9980,  0, 0, 0
L 164.2771, 111.4622, -23.9980,  134.4535, 143.2802, -23.9980,  127, 127, 127
L 134.4535, 143.2802, -23.9980,  104.6791, 159.1614, -23.9980,  127, 127, 127
L 104.6791, 159.1614, -23.9980,  75.0913, 167.0527, -23.9980,  127, 127, 127
L 75.0913, 167.0527, -23.9980,  44.2885, 171.1537, -23.9980,  127, 127, 127
L 44.2885, 171.1537, -23.9980,  14.9739, 173.1081, -23.9980,  127, 127, 127
L 15.3258, 173.0847, -23.9980,  15.9610, 137.1089, -39.9980,  127, 127, 127
L -5.8915, 173.0473, -23.9980,  -5.8929, 137.1078, -39.9980,  127, 127, 127
L -5.8929, 137.1078, -39.9980,  15.9610, 137.1089, -39.9980,  127, 127, 127
L 14.9739, 173.1081, -21.9980,  -4.9775, 173.1082, -21.9980,  127, 127, 127
L -4.9775, 173.1082, -23.9980,  -34.9072, 171.1135, -23.9980,  127, 127, 127
L -34.9072, 171.1135, -23.9980,  -64.8188, 167.1255, -23.9980,  127, 127, 127
L -64.8188, 167.1255, -23.9980,  -94.7528, 159.1212, -23.9980,  127, 127, 127
L -94.7528, 159.1212, -23.9980,  -124.4549, 143.2788, -23.9980,  127, 127, 127
L -124.4549, 143.2788, -23.9980,  -154.2793, 111.4576, -23.9980,  127, 127, 127
L -154.2793, 111.4576, -23.9980,  -170.1719, 81.6465, -23.9980,  127, 127, 127
L -170.1719, 81.6465, -23.9980,  -177.8399, 52.8913, -23.9980,  127, 127, 127
L -177.8399, 52.8913, -23.9980,  -142.1081, 52.8917, -39.9980,  127, 127, 127
L -142.1081, 52.8917, -39.9980,  -142.1084, 21.1329, -39.9980,  127, 127, 127
L -177.8399, 21.1087, -23.9980,  -142.1084, 21.1329, -39.9980,  127, 127, 127
L -177.8399, 21.1085, -23.9980,  -170.1580, -7.6860, -23.9980,  127, 127, 127
L -170.1580, -7.6860, -23.9980,  -154.2584, -37.4882, -23.9980,  127, 127, 127
L -154.2584, -37.4882, -23.9980,  -124.4732, -69.2596, -23.9980,  127, 127, 127
L -124.4732, -69.2596, -23.9980,  -94.6771, -85.1625, -23.9980,  127, 127, 127
L -94.6771, -85.1625, -23.9980,  -64.8296, -93.1236, -23.9980,  127, 127, 127
L -64.8296, -93.1236, -23.9980,  -34.9344, -97.1097, -23.9980,  127, 127, 127
L -34.9344, -97.1097, -23.9980,  -4.9826, -99.1080, -23.9980,  127, 127, 127
L -4.9826, -99.1080, -21.9980,  14.9733, -99.1084, -21.9980,  127, 127, 127
L 15.8915, -99.0474, -23.9980,  15.8918, -63.1083, -39.9980,  127, 127, 127
L 15.8918, -63.1083, -39.9980,  -5.8917, -63.1084, -39.9980,  127, 127, 127
L -5.8912, -99.0471, -23.9980,  -5.8917, -63.1084, -39.9980,  127, 127, 127
L 14.9733, -99.1084, -23.9980,  44.9147, -97.1128, -23.9980,  127, 127, 127
L 44.9147, -97.1128, -23.9980,  74.8266, -93.1242, -23.9980,  127, 127, 127
L 74.8266, -93.1242, -23.9980,  104.6863, -85.1579, -23.9980,  127, 127, 127
L 104.6863, -85.1579, -23.9980,  134.4712, -69.2616, -23.9980,  127, 127, 127
L 134.4712, -69.2616, -23.9980,  164.2641, -37.4825, -23.9980,  127, 127, 127
L 164.2641, -37.4825, -23.9980,  180.1653, -7.6712, -23.9980,  127, 127, 127
L 180.1653, -7.6712, -23.9980,  188.1414, 22.2388, -23.9980,  127, 127, 127
L 188.1414, 22.2388, -21.9980,  188.1050, 51.8972, -21.9980,  127, 127, 127
L 187.8401, 52.8915, -23.9980,  152.1086, 52.8913, -39.9980,  127, 127, 127
L 152.1086, 52.8913, -39.9980,  152.1083, 21.1083, -39.9980,  127, 127, 127
L 187.8399, 21.1088, -23.9980,  152.1083, 21.1083, -39.9980,  127, 127, 127
L 188.1050, 51.8972, -23.9980,  180.1699, 81.6547, -23.9980,  127, 127, 127
L 180.1699, 81.6547, -23.9980,  164.2697, 111.4759, -23.9980,  127, 127, 127
L 179.8396, 52.8916, -27.9980,  172.1594, 81.6891, -27.9980,  127, 127, 127
L 172.1594, 81.6891, -27.9980,  158.2336, 109.5151, -27.9980,  127, 127, 127
L 158.2336, 109.5151, -27.9980,  130.4253, 139.2972, -27.9980,  127, 127, 127
L 130.4253, 139.2972, -27.9980,  104.6358, 153.1696, -27.9980,  127, 127, 127
L 104.6358, 153.1696, -27.9980,  74.8496, 160.1199, -27.9980,  127, 127, 127
L 74.8496, 160.1199, -27.9980,  15.8912, 165.0472, -27.9980,  127, 127, 127
L 15.8912, 165.0472, -27.9980,  -5.8916, 165.0470, -27.9980,  127, 127, 127
L -5.8916, 165.0470, -27.9980,  -64.8591, 160.1181, -27.9980,  127, 127, 127
L -64.8591, 160.1181, -27.9980,  -94.6581, 153.1647, -27.9980,  127, 127, 127
L -94.6858, 153.1565, -27.9980,  -120.4484, 139.2850, -27.9980,  127, 127, 127
L -120.4484, 139.2850, -27.9980,  -148.2655, 109.4752, -27.9980,  127, 127, 127
L -148.2409, 109.5074, -27.9980,  -162.1640, 81.6761, -27.9980,  127, 127, 127
L -162.1640, 81.6761, -27.9980,  -169.8399, 52.8913, -27.9980,  127, 127, 127
L -169.8399, 52.8913, -27.9980,  -169.8384, 21.1093, -27.9980,  127, 127, 127
L -169.8384, 21.1093, -27.9980,  -162.1661, -7.6693, -27.9980,  127, 127, 127
L -162.1661, -7.6693, -27.9980,  -148.2420, -35.5068, -27.9980,  127, 127, 127
L -148.2420, -35.5068, -27.9980,  -120.4286, -65.2955, -27.9980,  127, 127, 127
L -120.4286, -65.2955, -27.9980,  -94.6942, -79.1527, -27.9980,  127, 127, 127
L -94.6942, -79.1527, -27.9980,  -64.8487, -86.1199, -27.9980,  127, 127, 127
L -64.8487, -86.1199, -27.9980,  -5.8909, -91.0474, -27.9980,  127, 127, 127
L -5.8909, -91.0474, -27.9980,  15.8916, -91.0471, -27.9980,  127, 127, 127
L 15.8916, -91.0471, -27.9980,  74.8606, -86.1178, -27.9980,  127, 127, 127
L 74.8606, -86.1178, -27.9980,  104.7061, -79.1461, -27.9980,  127, 127, 127
L 104.7061, -79.1461, -27.9980,  130.4393, -65.2899, -27.9980,  127, 127, 127
L 130.4393, -65.2899, -27.9980,  158.2402, -35.5086, -27.9980,  127, 127, 127
L 158.2402, -35.5086, -27.9980,  172.1673, -7.6645, -27.9980,  127, 127, 127
L 172.1673, -7.6645, -27.9980,  179.8401, 21.1087, -27.9980,  127, 127, 127
L 179.8401, 21.1087, -27.9980,  179.8396, 52.8914, -27.9980,  127, 127, 127
L 164.1608, 81.6893, -31.9980,  152.2524, 107.4937, -31.9980,  127, 127, 127
L 152.2524, 107.4937, -31.9980,  126.4111, 135.3054, -31.9980,  127, 127, 127
L 126.4111, 135.3054, -31.9980,  104.9771, 146.9967, -31.9980,  127, 127, 127
L 104.9771, 146.9967, -31.9980,  74.8864, 153.1143, -31.9980,  127, 127, 127
L 74.8864, 153.1143, -31.9980,  15.8914, 157.0474, -31.9980,  127, 127, 127
L 15.8914, 157.0474, -31.9980,  -5.8916, 157.0470, -31.9980,  127, 127, 127
L -5.8916, 157.0470, -31.9980,  -65.0675, 153.0775, -31.9980,  127, 127, 127
L -65.0675, 153.0775, -31.9980,  -94.7109, 147.1426, -31.9980,  127, 127, 127
L -94.7109, 147.1426, -31.9980,  -116.4560, 135.2774, -31.9980,  127, 127, 127
L -116.4560, 135.2774, -31.9980,  -142.2392, 107.5094, -31.9980,  127, 127, 127
L -142.2392, 107.5094, -31.9980,  -154.1608, 81.6893, -31.9980,  127, 127, 127
L -154.1608, 81.6893, -31.9980,  -161.8400, 52.8913, -31.9980,  127, 127, 127
L -161.8400, 52.8913, -31.9980,  -161.8395, 21.1084, -31.9980,  127, 127, 127
L -161.8395, 21.1084, -31.9980,  -154.1602, -7.6921, -31.9980,  127, 127, 127
L -154.1602, -7.6921, -31.9980,  -142.2581, -33.4815, -31.9980,  127, 127, 127
L -142.2581, -33.4815, -31.9980,  -116.4081, -61.3075, -31.9980,  127, 127, 127
L -116.4081, -61.3075, -31.9980,  -94.6812, -73.1551, -31.9980,  127, 127, 127
L -94.6812, -73.1551, -31.9980,  -64.8711, -79.1158, -31.9980,  127, 127, 127
L -64.8711, -79.1158, -31.9980,  -5.8912, -83.0475, -31.9980,  127, 127, 127
L -5.8912, -83.0475, -31.9980,  15.8914, -83.0473, -31.9980,  127, 127, 127
L 15.8914, -83.0473, -31.9980,  74.8771, -79.1155, -31.9980,  127, 127, 127
L 74.8771, -79.1155, -31.9980,  105.0168, -72.9751, -31.9980,  127, 127, 127
L 105.0168, -72.9751, -31.9980,  126.4527, -61.2805, -31.9980,  127, 127, 127
L 126.4527, -61.2805, -31.9980,  152.9084, -32.0708, -31.9980,  127, 127, 127
L 152.9084, -32.0708, -31.9980,  164.1585, -7.6966, -31.9980,  127, 127, 127
L 164.1585, -7.6966, -31.9980,  171.8399, 21.1088, -31.9980,  127, 127, 127
L 171.8399, 21.1088, -31.9980,  171.8401, 52.8916, -31.9980,  127, 127, 127
L 171.8401, 52.8916, -31.9980,  164.1578, 81.6989, -31.9980,  127, 127, 127
L 168.1079, 52.8914, -31.9980,  168.1089, 21.1085, -31.9980,  127, 127, 127
L 184.1069, 52.8915, -23.9980,  184.1099, 21.1088, -23.9980,  127, 127, 127
L 176.1054, 52.8914, -27.9980,  176.1103, 21.1086, -27.9980,  127, 127, 127
L 164.1172, 52.8914, -33.9980,  164.1037, 21.1085, -33.9980,  127, 127, 127
L 160.1063, 52.8913, -35.9980,  160.1091, 21.1084, -35.9980,  127, 127, 127
L 163.8399, 52.8913, -35.9980,  156.1508, 81.7219, -35.9980,  127, 127, 127
L 156.1508, 81.7219, -35.9980,  146.2174, 105.5346, -35.9980,  127, 127, 127
L 146.2174, 105.5346, -35.9980,  122.4199, 131.3024, -35.9980,  127, 127, 127
L 122.4199, 131.3024, -35.9980,  104.7019, 141.1461, -35.9980,  127, 127, 127
L 104.7019, 141.1461, -35.9980,  74.9016, 146.1119, -35.9980,  127, 127, 127
L 74.9016, 146.1119, -35.9980,  15.8914, 149.0472, -35.9980,  127, 127, 127
L 15.8914, 149.0472, -35.9980,  -5.8916, 149.0472, -35.9980,  127, 127, 127
L -5.8917, 169.3730, -23.9980,  15.3988, 168.9527, -23.9980,  127, 127, 127
L 15.5373, 161.1073, -27.9980,  -5.8920, 161.1091, -27.9980,  127, 127, 127
L -5.8923, 153.1075, -31.9980,  15.6785, 153.1087, -31.9980,  127, 127, 127
L 15.8198, 145.1070, -35.9980,  -5.8926, 145.1091, -35.9980,  127, 127, 127
L -5.8914, 149.0478, -35.9980,  -65.0594, 146.0854, -35.9980,  127, 127, 127
L -65.0594, 146.0854, -35.9980,  -94.7363, 141.1268, -35.9980,  127, 127, 127
L -94.7363, 141.1268, -35.9980,  -112.4485, 131.2838, -35.9980,  127, 127, 127
L -112.4485, 131.2838, -35.9980,  -136.2527, 105.4759, -35.9980,  127, 127, 127
L -136.2527, 105.4759, -35.9980,  -146.1570, 81.7037, -35.9980,  127, 127, 127
L -146.1570, 81.7037, -35.9980,  -153.8399, 52.8911, -35.9980,  127, 127, 127
L -153.8399, 52.8911, -35.9980,  -153.8401, 21.1085, -35.9980,  127, 127, 127
L -174.1087, 21.1112, -23.9980,  -174.1078, 52.8913, -23.9980,  127, 127, 127
L -166.1082, 52.8914, -27.9980,  -166.1084, 21.1166, -27.9980,  127, 127, 127
L -158.1082, 21.1221, -31.9980,  -158.1085, 52.8915, -31.9980,  127, 127, 127
L -150.1079, 52.8916, -35.9980,  -150.1088, 21.1275, -35.9980,  127, 127, 127
L -153.8400, 21.1089, -35.9980,  -146.1478, -7.7275, -35.9980,  127, 127, 127
L -146.1478, -7.7275, -35.9980,  -136.2486, -31.4866, -35.9980,  127, 127, 127
L -136.2486, -31.4866, -35.9980,  -112.4511, -57.2813, -35.9980,  127, 127, 127
L -112.4511, -57.2813, -35.9980,  -94.6578, -67.1534, -35.9980,  127, 127, 127
L -94.6578, -67.1534, -35.9980,  -64.8787, -72.1122, -35.9980,  127, 127, 127
L -64.8787, -72.1122, -35.9980,  -5.8913, -75.0475, -35.9980,  127, 127, 127
L -5.8913, -75.0475, -35.9980,  15.8916, -75.0469, -35.9980,  127, 127, 127
L -5.8912, -95.1086, -23.9980,  15.8915, -95.1079, -23.9980,  127, 127, 127
L 15.8916, -87.1066, -27.9980,  -5.8913, -87.1096, -27.9980,  127, 127, 127
L -5.8915, -79.1073, -31.9980,  15.8917, -79.1091, -31.9980,  127, 127, 127
L 15.8918, -71.1081, -35.9980,  -5.8916, -71.1087, -35.9980,  127, 127, 127
L 15.8916, -75.0469, -35.9980,  74.9092, -72.1117, -35.9980,  127, 127, 127
L 74.9092, -72.1117, -35.9980,  104.6810, -67.1499, -35.9980,  127, 127, 127
L 104.6810, -67.1499, -35.9980,  122.4564, -57.2747, -35.9980,  127, 127, 127
L 122.4564, -57.2747, -35.9980,  146.2587, -31.4615, -35.9980,  127, 127, 127
L 146.2587, -31.4615, -35.9980,  156.1580, -7.7000, -35.9980,  127, 127, 127
L 156.1580, -7.7000, -35.9980,  163.8402, 21.1091, -35.9980,  127, 127, 127
L 155.8403, 21.1093, -39.9980,  155.8401, 52.8912, -39.9980,  127, 127, 127
L 155.8401, 52.8912, -39.9980,  148.1451, 81.7418, -39.9980,  127, 127, 127
L 148.1451, 81.7418, -39.9980,  140.2306, 103.5080, -39.9980,  127, 127, 127
L 140.2306, 103.5080, -39.9980,  118.4161, 127.3077, -39.9980,  127, 127, 127
L 118.4161, 127.3077, -39.9980,  104.6523, 135.1469, -39.9980,  127, 127, 127
L 104.6523, 135.1469, -39.9980,  74.9372, 139.1092, -39.9980,  127, 127, 127
L 74.9372, 139.1092, -39.9980,  15.8916, 141.0476, -39.9980,  127, 127, 127
L 15.8916, 141.0476, -39.9980,  -5.8914, 141.0478, -39.9980,  127, 127, 127
L -5.8914, 141.0478, -39.9980,  -64.9306, 139.1091, -39.9980,  127, 127, 127
L -64.9306, 139.1091, -39.9980,  -94.7113, 135.1380, -39.9980,  127, 127, 127
L -94.7113, 135.1380, -39.9980,  -108.4528, 127.2777, -39.9980,  127, 127, 127
L -108.4528, 127.2777, -39.9980,  -130.2395, 103.4826, -39.9980,  127, 127, 127
L -130.2395, 103.4826, -39.9980,  -138.1406, 81.7537, -39.9980,  127, 127, 127
L -138.1406, 81.7537, -39.9980,  -145.8400, 52.8916, -39.9980,  127, 127, 127
L -145.8400, 52.8916, -39.9980,  -145.8395, 21.1084, -39.9980,  127, 127, 127
L -145.8395, 21.1084, -39.9980,  -138.0054, -8.1256, -39.9980,  127, 127, 127
L -138.0054, -8.1256, -39.9980,  -130.2023, -29.5511, -39.9980,  127, 127, 127
L -130.2023, -29.5511, -39.9980,  -107.8515, -53.6290, -39.9980,  127, 127, 127
L -107.8515, -53.6290, -39.9980,  -94.6016, -61.1535, -39.9980,  127, 127, 127
L -94.6016, -61.1535, -39.9980,  -64.7021, -65.1077, -39.9980,  127, 127, 127
L -64.7021, -65.1077, -39.9980,  -34.7448, -65.1199, -39.9980,  127, 127, 127
L -34.7448, -65.1199, -39.9980,  -5.8914, -67.0470, -39.9980,  127, 127, 127
L -5.8914, -67.0470, -39.9980,  15.8915, -67.0471, -39.9980,  127, 127, 127
L 15.8915, -67.0471, -39.9980,  44.3849, -65.1448, -39.9980,  127, 127, 127
L 44.3849, -65.1448, -39.9980,  74.5803, -65.1082, -39.9980,  127, 127, 127
L 74.5803, -65.1082, -39.9980,  104.7261, -61.1297, -39.9980,  127, 127, 127
L 104.7261, -61.1297, -39.9980,  118.4383, -53.2935, -39.9980,  127, 127, 127
L 118.4383, -53.2935, -39.9980,  140.2323, -29.5032, -39.9980,  127, 127, 127
L 140.2323, -29.5032, -39.9980,  148.3171, -7.0973, -39.9980,  127, 127, 127
L 148.3171, -7.0973, -39.9980,  155.8401, 21.1085, -39.9980,  127, 127, 127
L 151.8781, 27.8912, -69.9980,  151.9273, 46.1084, -69.9980,  127, 127, 0
L -96.7346, 482.4725, 1.0067,  -95.8251, 321.5141, 1.0067,  240, 127, 0
L -95.8251, 321.5141, 0.5020,  -92.8934, 321.5106, 0.5020,  240, 127, 0
L -92.8934, 321.5106, 1.0067,  -93.7558, 482.5795, 1.0067,  240, 127, 0
L -93.7558, 482.5795, 0.5020,  -96.7346, 482.4725, 0.5020,  240, 127, 0
P -195.2771, 872.6266, 0.0020,  0, 127, 0,  3,  to_Nexus
P 175.8887, 881.1080, 10.0020,  0, 127, 0,  2,  to_Shadow_Haven
P 0.0000, 900.0000, 0.0030,  0, 0, 0,  2,  Map_by_Goodurden
L 191.6774, 686.5959, 1.0020,  191.6774, 686.5959, 1.0020,  0, 0, 0
L 368.5142, -119.1481, -39.9980,  368.5147, -51.4850, -39.9979,  0, 0, 0
